Price	EngineV	Model	Year	Engine Type	Mileage	Body	﻿Brand
24300	3.5	S 350	2008	Gas	150	sedan	Mercedes-Benz
9300	1.9	T5 (Transporter)	2005	Diesel	176	van	Volkswagen
21000	2.5	Touareg	2008	Diesel	130	crossover	Volkswagen
36000	3	Q7	2010	Petrol	145	crossover	Audi
22900	2.4	Outlander	2014	Petrol	69	crossover	Mitsubishi
9900	2.2	E-Class	2005	Other	275	sedan	Mercedes-Benz
3950	1.8	Golf III	1996	Gas	288	hatch	Volkswagen
28700	3.5	Highlander	2012	Petrol	100	crossover	Toyota
16900	2	T5 (Transporter) 	2014	Diesel	121	van	Volkswagen
7300	2.8	E-Class	1998	Gas	245	sedan	Mercedes-Benz
2200	2	190	1988	Petrol	400	sedan	Mercedes-Benz
25500	3.5	Venza	2010	Petrol	103	other	Toyota
7650	2	Caddy	2005	Diesel	260	other	Volkswagen
22800	2.5	Camry	2013	Petrol	55	other	Toyota
8900	1.9	Trafic	2005	Diesel	170	van	Renault
10990	2	Fluence	2012	Petrol	118	sedan	Renault
107777	3	GLS 350	2016	Diesel	0	crossover	Mercedes-Benz
17000	2	Avensis	2011	Gas	95	sedan	Toyota
999	2	25	1988	Gas	430	sedan	Renault
12800	NA	A6	2005	Other	0	other	Audi
66500	2	X5	2016	Other	0	crossover	BMW
4300	2	Passat B4	1994	Petrol	289	vagon	Volkswagen
3350	2	320	2002	Diesel	295	vagon	BMW
10400	1.6	Corolla	2008	Petrol	87	sedan	Toyota
22700	4.8	X5	2007	Petrol	216	crossover	BMW
6700	1.5	Kangoo	2012	Diesel	102	van	Renault
3250	NA	A8	1996	Gas	285	sedan	Audi
3800	2	80	1993	Petrol	257	sedan	Audi
10900	1.4	Golf VII	2011	Petrol	185	vagon	Volkswagen
11000	2.2	Vito	2007	Diesel	300	van	Mercedes-Benz
51900	3	Touareg	2015	Diesel	30	crossover	Volkswagen
18900	3	E-Class	2007	Diesel	232	sedan	Mercedes-Benz
25500	3	535	2007	Diesel	148	sedan	BMW
14500	1.5	Fluence	2014	Diesel	98	sedan	Renault
7900	3.5	535	1997	Petrol	260	sedan	BMW
44800	3	Q7	2014	Diesel	95	crossover	Audi
26200	2.5	Hilux	2012	Diesel	73	other	Toyota
14000	3	X5	2006	Diesel	164	crossover	BMW
7900	1.9	Trafic	2006	Diesel	300	van	Renault
1350	1.7	21	1986	Petrol	100	sedan	Renault
10777	1.6	Caddy	2012	Diesel	157	van	Volkswagen
8300	1.9	Trafic	2004	Diesel	217	van	Renault
40000	1.4	Passat B8	2015	Petrol	1	sedan	Volkswagen
16800	3	E-Class	2007	Diesel	266	other	Mercedes-Benz
43000	2	Q3	2016	Petrol	1	crossover	Audi
22900	2.5	Camry	2012	Petrol	60	sedan	Toyota
10900	2.4	A6	2005	Petrol	225	sedan	Audi
2550	1.6	316	2000	Petrol	280	sedan	BMW
18700	2.2	Viano	2007	Diesel	142	other	Mercedes-Benz
3800	1.6	Carina	1994	Petrol	220	sedan	Toyota
7700	2.2	Vito	2004	Diesel	290	van	Mercedes-Benz
112000	3	730	2015	Diesel	16	sedan	BMW
2600	2.9	Sprinter 312	1997	Diesel	280	van	Mercedes-Benz
14900	1.4	Passat B7	2013	Petrol	165	vagon	Volkswagen
11960	2.5	L 200	2007	Diesel	140	other	Mitsubishi
19800	2.5	Pajero Sport	2011	Diesel	130	crossover	Mitsubishi
12800	2.2	Vito	2012	Diesel	116	van	Mercedes-Benz
34000	2	E-Class	2013	Petrol	69	sedan	Mercedes-Benz
29999	3	S5	2011	Petrol	97	sedan	Audi
10499	NA	Trafic	2013	Diesel	160	other	Renault
4900	2.5	Galant	2001	Petrol	250	vagon	Mitsubishi
12900	2.5	523	2006	Petrol	200	sedan	BMW
12600	2.7	E-Class	2003	Diesel	300	sedan	Mercedes-Benz
9800	1.6	Caddy	2014	Diesel	117	other	Volkswagen
3650	1.9	A6	2002	Diesel	270	sedan	Audi
1150	1.4	5	1987	Petrol	250	hatch	Renault
37900	3	Touareg	2012	Diesel	73	crossover	Volkswagen
17900	3	Touareg	2007	Diesel	145	crossover	Volkswagen
37500	4.4	X6	2011	Petrol	110	crossover	BMW
27900	3	530	2011	Petrol	170	sedan	BMW
177000	5.5	GLS 63	2016	Petrol	0	crossover	Mercedes-Benz
10600	1.6	Caddy	2012	Diesel	153	van	Volkswagen
39900	5.5	GL 550	2010	Petrol	127	crossover	Mercedes-Benz
5200	1.9	Touran	2005	Diesel	260	van	Volkswagen
16999	1.8	Passat B7	2011	Petrol	105	sedan	Volkswagen
10200	7.2	Corolla	2011	Petrol	122	sedan	Toyota
8400	1.9	Trafic	2005	Diesel	260	van	Renault
30900	2	Q5	2011	Petrol	27	crossover	Audi
9500	2.2	Vito	2005	Diesel	248	van	Mercedes-Benz
12800	1.6	ASX	2011	Gas	153	crossover	Mitsubishi
48900	3	X3	2011	Diesel	60	crossover	BMW
11600	1.5	Megane	2012	Diesel	165	vagon	Renault
20200	1.2	Golf VII	2014	Petrol	22	hatch	Volkswagen
12700	1.7	B 170	2007	Gas	140	hatch	Mercedes-Benz
144900	3	S 350	2014	Diesel	16	sedan	Mercedes-Benz
17835	2.7	Land Cruiser Prado	2007	Gas	240	crossover	Toyota
NA	2.4	Rav 4	2007	Gas	160	vagon	Toyota
30900	2.2	E-Class	2012	Diesel	71	sedan	Mercedes-Benz
9500	1.6	Fluence	2012	Gas	88	sedan	Renault
11500	1.9	Caddy	2008	Diesel	192	van	Volkswagen
18932.55	1.5	Megane	2016	Diesel	0	hatch	Renault
33000	NA	E-Class	2013	Other	91	vagon	Mercedes-Benz
11700	1.5	Megane	2012	Diesel	155	vagon	Renault
9900	1.9	Kangoo	2006	Diesel	201	crossover	Renault
19500	3	E-Class	2008	Diesel	180	sedan	Mercedes-Benz
6000	2	200	1985	Diesel	350	sedan	Mercedes-Benz
3400	2.5	A6	2004	Diesel	261	vagon	Audi
8200	1.6	Caddy	2012	Diesel	102	other	Volkswagen
15600	3.5	Camry	2008	Gas	165	sedan	Toyota
NA	3	535	2011	Petrol	43	sedan	BMW
47500	3	Land Cruiser Prado	2014	Diesel	45	crossover	Toyota
33900	2	A5	2014	Petrol	58	sedan	Audi
97500	4.6	Land Cruiser 200	2016	Petrol	2	crossover	Toyota
15000	1.5	Fluence	2014	Diesel	21	sedan	Renault
28999	3.5	Camry	2013	Petrol	86	sedan	Toyota
15000	1.2	A1	2011	Petrol	66	hatch	Audi
36000	3	Land Cruiser Prado	2010	Diesel	66	crossover	Toyota
19500	4	Land Cruiser Prado	2005	Petrol	150	crossover	Toyota
5000	1.8	C-Class	1995	Other	350	sedan	Mercedes-Benz
17800	3	C-Class	2008	Petrol	73	sedan	Mercedes-Benz
5000	2.6	E-Class	1992	Gas	215	sedan	Mercedes-Benz
3100	1.2	Clio	1991	Petrol	275	hatch	Renault
1200	1.7	9	1988	Gas	240	sedan	Renault
3800	1.8	318	1992	Petrol	100	sedan	BMW
1999	1.9	Laguna	2001	Diesel	260	vagon	Renault
42900	NA	B-Class Electric Drive	2016	Other	3	hatch	Mercedes-Benz
8800	5	S 500	2000	Petrol	330	sedan	Mercedes-Benz
8800	1.9	Trafic	2006	Diesel	250	van	Renault
15300	3.2	CLK 320	2003	Petrol	168	other	Mercedes-Benz
39900	2	520	2016	Petrol	5	sedan	BMW
7400	2	Trafic	2007	Diesel	181	van	Renault
28000	2	Multivan	2010	Diesel	163	van	Volkswagen
12300	2	T6 (Transporter) 	2011	Diesel	182	van	Volkswagen
3600	2	Megane	1997	Petrol	101	sedan	Renault
8450	1.6	Corolla	2007	Gas	193	sedan	Toyota
2500	1.6	Golf III	1995	Petrol	297	hatch	Volkswagen
9950	1.6	Corolla	2008	Gas	106	sedan	Toyota
23200	1.8	C-Class	2010	Petrol	58	sedan	Mercedes-Benz
10500	1.8	Avensis	2008	Petrol	124	sedan	Toyota
11200	2.2	E-Class	2005	Diesel	280	sedan	Mercedes-Benz
9750	1.9	T5 (Transporter)	2004	Diesel	1	van	Volkswagen
20800	2.7	Land Cruiser Prado	2008	Petrol	70	crossover	Toyota
33500	1.8	A5	2014	Petrol	35	hatch	Audi
10000	1.6	Polo	2011	Petrol	66	sedan	Volkswagen
NA	2.5	Pajero Sport	2006	Diesel	205	crossover	Mitsubishi
2199	1.8	Galant	1991	Other	400	hatch	Mitsubishi
16800	1.2	A3	2013	Petrol	47	hatch	Audi
25500	4	GL 420	2007	Diesel	200	crossover	Mercedes-Benz
2099	1.9	A4	1996	Diesel	314	sedan	Audi
20000	4.2	Land Cruiser 100	2000	Diesel	250	crossover	Toyota
7400	2.5	T4 (Transporter)	2000	Diesel	380	van	Volkswagen
12000	NA	T5 (Transporter) 	2006	Diesel	209	other	Volkswagen
NA	2.9	Sprinter 310	2001	Diesel	273	van	Mercedes-Benz
16500	2.5	325	2005	Petrol	150	sedan	BMW
18500	NA	A6	2009	Petrol	137	sedan	Audi
43500	3	E-Class	2014	Diesel	51	other	Mercedes-Benz
7450	NA	Grand Scenic	2004	Diesel	190	other	Renault
3100	1.8	Golf III	1993	Gas	118	hatch	Volkswagen
12100	2.2	E-Class	2005	Diesel	310	sedan	Mercedes-Benz
12000	2.2	Vito	2008	Diesel	230	van	Mercedes-Benz
33000	2.4	L 200	2016	Diesel	0	other	Mitsubishi
15672.15	1.5	Dokker	2016	Diesel	0	van	Renault
6600	1.5	Kangoo	2011	Diesel	134	van	Renault
12800	1.5	Megane	2011	Diesel	127	vagon	Renault
300000	6	S 600	2011	Petrol	68	sedan	Mercedes-Benz
7200	1.5	Kangoo	2012	Diesel	73	van	Renault
21000	1.6	118	2013	Petrol	79	hatch	BMW
5900	1.6	Carisma	2003	Petrol	92	hatch	Mitsubishi
9500	2	Passat B6	2006	Petrol	205	van	Volkswagen
2100	1.9	Scenic	2002	Diesel	270	van	Renault
4000	NA	A6	2000	Diesel	260	sedan	Audi
8100	1.6	Auris	2007	Petrol	91	hatch	Toyota
60000	5.5	G 55 AMG	2008	Gas	140	crossover	Mercedes-Benz
2899	2	320	2000	Diesel	260	sedan	BMW
73900	4.4	M5	2013	Petrol	57	sedan	BMW
7998	NA	323	1998	Petrol	253	sedan	BMW
3400	2	320	2002	Diesel	191	vagon	BMW
26500	3	330	2008	Petrol	70	sedan	BMW
5800	1.6	Lancer	2006	Petrol	186	sedan	Mitsubishi
9999	1.8	318	2004	Petrol	200	sedan	BMW
12999	1.6	Passat B6	2010	Diesel	95	vagon	Volkswagen
75500	2.2	V 250	2015	Diesel	14	van	Mercedes-Benz
2499	1.8	318	2000	Petrol	210	sedan	BMW
2900	NA	Scenic	2005	Diesel	280	hatch	Renault
3500	1.9	Golf IV	2002	Diesel	201	hatch	Volkswagen
NA	1.8	A4	1998	Petrol	177	sedan	Audi
10000	2.5	T5 (Transporter)	2005	Diesel	283	van	Volkswagen
7000	1.6	Lancer	2008	Petrol	133	sedan	Mitsubishi
169000	3	Sprinter 319	2014	Diesel	1	van	Mercedes-Benz
35999	3	Touareg	2011	Diesel	84	crossover	Volkswagen
2900	1.6	Lancer	1994	Petrol	350	sedan	Mitsubishi
32400	2	Tiguan	2014	Diesel	50	crossover	Volkswagen
15000	2.5	Pajero Sport	2008	Diesel	95	crossover	Mitsubishi
7300	1.6	Lancer	2008	Petrol	145	sedan	Mitsubishi
30500	2.5	Camry	2015	Gas	7	sedan	Toyota
6300	3.5	735	1998	Petrol	270	sedan	BMW
6200	NA	Lancer	2005	Other	170	sedan	Mitsubishi
23500	4.8	X5	2008	Petrol	180	crossover	BMW
NA	2	Passat CC	2013	Diesel	60	sedan	Volkswagen
10400	1.6	Polo	2011	Petrol	87	sedan	Volkswagen
22600	3	Touareg	2008	Diesel	187	crossover	Volkswagen
8900	1.4	Polo	2010	Petrol	128	hatch	Volkswagen
8400	1.8	A4	2003	Gas	260	sedan	Audi
13300	2	Avensis	2009	Gas	158	sedan	Toyota
16500	2.2	Vito	2012	Diesel	152	van	Mercedes-Benz
4200	1.4	Kangoo	2000	Petrol	180	vagon	Renault
NA	1.6	T3 (Transporter)	1985	Diesel	320	van	Volkswagen
18999	1.8	Passat CC	2012	Petrol	122	sedan	Volkswagen
12400	1.6	Lancer X	2013	Petrol	52	sedan	Mitsubishi
3950	2.5	Pajero	1994	Diesel	280	other	Mitsubishi
13850	1.6	Auris	2010	Other	24	hatch	Toyota
5999	1.3	Colt	2006	Petrol	108	hatch	Mitsubishi
2650	2	80	1987	Petrol	300	sedan	Audi
5400	2.5	525	1992	Petrol	404	sedan	BMW
28500	1.8	A 180	2014	Diesel	15	hatch	Mercedes-Benz
46900	2.2	E-Class	2012	Diesel	10	other	Mercedes-Benz
12000	2	Fluence	2012	Petrol	81	sedan	Renault
29040	1.4	Jetta	2015	Petrol	0	sedan	Volkswagen
NA	2.2	Vito	2007	Diesel	261	van	Mercedes-Benz
9800	1.6	A3	2006	Gas	165	hatch	Audi
7000	2.8	528	1998	Petrol	400	sedan	BMW
12800	2	T5 (Transporter) 	2011	Diesel	230	van	Volkswagen
8500	3	530	2001	Diesel	365	sedan	BMW
3650	1.3	Corolla	1996	Petrol	260	hatch	Toyota
11500	1.6	Polo	2013	Petrol	51	other	Volkswagen
9800	1.6	Caddy	2012	Diesel	130	van	Volkswagen
2350	1.9	Espace	2003	Diesel	380	van	Renault
21800	2	A4	2011	Diesel	172	vagon	Audi
20300	3	Touareg	2008	Diesel	139	crossover	Volkswagen
11800	3.2	E-Class	2003	Diesel	167	sedan	Mercedes-Benz
8400	2.5	Trafic	2005	Diesel	248	van	Renault
NA	2.8	528	1997	Gas	240	sedan	BMW
81500	3	GLE-Class	2016	Diesel	1	sedan	Mercedes-Benz
20300	NA	L 200	2014	Diesel	30	other	Mitsubishi
14900	3.5	Camry	2008	Gas	175	other	Toyota
7500	1.6	Lancer	2008	Gas	79	sedan	Mitsubishi
NA	1.4	Eos	2008	Petrol	440	other	Volkswagen
9400	1.6	Golf V	2008	Petrol	187	hatch	Volkswagen
8700	1.6	Sandero	2011	Petrol	21	hatch	Renault
13700	2	Passat B6	2012	Diesel	134	sedan	Volkswagen
4000	1.9	A4	1996	Diesel	263	sedan	Audi
2850	NA	A6	1999	Other	260	sedan	Audi
8950	1.6	Caddy	2012	Diesel	206	van	Volkswagen
4299	2.8	100	1991	Gas	307	sedan	Audi
36500	3	Hilux	2014	Diesel	2	crossover	Toyota
7600	2.9	Sprinter 312	1996	Diesel	315	van	Mercedes-Benz
9200	2.4	Outlander	2006	Petrol	110	crossover	Mitsubishi
13000	1.8	E-Class	2005	Petrol	191	sedan	Mercedes-Benz
24000	4	Land Cruiser Prado	2008	Petrol	132	crossover	Toyota
8500	2.9	Sprinter 312	1998	Diesel	630	van	Mercedes-Benz
20900	3.2	ML 320	2007	Diesel	250	other	Mercedes-Benz
18500	3	530	2012	Diesel	79	sedan	BMW
2000	2.9	E-Class	1996	Diesel	270	sedan	Mercedes-Benz
2400	2	100	1989	Diesel	310	sedan	Audi
10800	20	Passat B6	2007	Petrol	63	sedan	Volkswagen
NA	2	320	2007	Diesel	145	sedan	BMW
12399	2	Trafic	2009	Diesel	177	van	Renault
15200	2	Rav 4	2006	Petrol	208	crossover	Toyota
23800	4.2	Q7	2007	Gas	205	crossover	Audi
3000	1.9	Passat B5	2001	Diesel	275	vagon	Volkswagen
4000	1.8	C-Class	1996	Petrol	300	sedan	Mercedes-Benz
7000	1.6	Scenic	2008	Petrol	231	vagon	Renault
17900	1.4	Sharan	2012	Petrol	92	van	Volkswagen
3400	2.5	A6	2001	Diesel	223	vagon	Audi
2200	1.9	Golf II	1985	Diesel	33	hatch	Volkswagen
7000	3	730	2004	Diesel	227	sedan	BMW
98000	5.2	R8	2012	Petrol	12	other	Audi
12650	2	T5 (Transporter) 	2011	Diesel	167	van	Volkswagen
39040	2	Passat CC	2014	Diesel	0	sedan	Volkswagen
25500	4.8	X5	2007	Gas	187	crossover	BMW
9000	1.6	Polo	2012	Petrol	130	sedan	Volkswagen
47300	2	X3	2016	Diesel	10	crossover	BMW
11500	2	Trafic	2008	Diesel	177	van	Renault
19000	2	ASX	2012	Petrol	47	crossover	Mitsubishi
18500	3.5	ML 350	2006	Gas	1	crossover	Mercedes-Benz
7170	2	Caddy	2005	Diesel	176	van	Volkswagen
28000	3	GL 320	2008	Diesel	250	other	Mercedes-Benz
28500	1.8	A4	2012	Petrol	74	sedan	Audi
25500	2	Scirocco	2012	Petrol	52	other	Volkswagen
10999	3	Pajero Wagon	2003	Gas	281	other	Mitsubishi
42500	5.5	S 500	2011	Petrol	100	sedan	Mercedes-Benz
16800	2.7	Land Cruiser Prado	2005	Petrol	165	crossover	Toyota
NA	3	GLS 350	2016	Diesel	0	crossover	Mercedes-Benz
17900	1.8	Passat B7	2012	Petrol	115	vagon	Volkswagen
19900	3	335	2007	Petrol	218	other	BMW
8750	2.5	T5 (Transporter)	2006	Diesel	200	van	Volkswagen
111999	3	GLS 350	2016	Diesel	0	crossover	Mercedes-Benz
9500	2.2	320	2002	Petrol	217	sedan	BMW
7500	1.3	Yaris	2006	Other	98	hatch	Toyota
32500	3.2	GL 320	2008	Diesel	254	crossover	Mercedes-Benz
45000	NA	535	2012	Other	110	sedan	BMW
3700	2.5	A6	2003	Diesel	273	vagon	Audi
8500	1.5	Lancer X	2008	Gas	135	other	Mitsubishi
109900	3	S 350	2014	Diesel	40	sedan	Mercedes-Benz
39900	6.2	CL 63 AMG	2008	Petrol	88	other	Mercedes-Benz
4700	2.7	E-Class	2002	Diesel	260	sedan	Mercedes-Benz
13200	2.7	A6 Allroad	2003	Gas	182	vagon	Audi
6700	1.5	Kangoo	2010	Diesel	216	van	Renault
23000	2	Passat CC	2011	Other	80	sedan	Volkswagen
6400	2	Caddy	2008	Diesel	181	van	Volkswagen
97555	2.5	V 250	2016	Diesel	0	van	Mercedes-Benz
7900	2	A4	2002	Petrol	242	sedan	Audi
5300	3	E-Class	1995	Diesel	380	sedan	Mercedes-Benz
24171.42	2.5	Camry	2016	Petrol	1	sedan	Toyota
23400	2	A4	2012	Diesel	112	sedan	Audi
10500	1.6	Corolla	2008	Petrol	185	sedan	Toyota
4900	2.3	Vito	1998	Diesel	262	van	Mercedes-Benz
16300	4.4	X5	2005	Petrol	258	crossover	BMW
1300	1.9	Kangoo	1999	Diesel	265	van	Renault
6700	2.2	Vito	2004	Diesel	1	van	Mercedes-Benz
2850	2.2	Laguna	2003	Diesel	315	hatch	Renault
109999	2.98	GLS 350	2016	Diesel	0	crossover	Mercedes-Benz
3650	2.5	A6	2000	Diesel	240	sedan	Audi
4100	1.9	Passat B5	2003	Diesel	350	vagon	Volkswagen
9300	2.2	Vito	2010	Diesel	159	van	Mercedes-Benz
18500	4.4	X5	2005	Gas	250	crossover	BMW
7600	2.8	E-Class	2000	Petrol	384	sedan	Mercedes-Benz
7300	1.6	Lancer	2008	Petrol	112	sedan	Mitsubishi
6700	2	Trafic	2007	Other	220	van	Renault
14400	2.4	Camry	2008	Petrol	80	sedan	Toyota
10600	1.8	Avensis	2008	Other	204	sedan	Toyota
139000	4.4	X6 M	2016	Petrol	0	crossover	BMW
10000	2	Laguna	2008	Diesel	234	vagon	Renault
12999	3.5	Avalon	2007	Gas	160	sedan	Toyota
6800	1.5	Kangoo	2012	Diesel	168	van	Renault
15850	2	Tiguan	2008	Diesel	98	crossover	Volkswagen
6000	1.4	Kangoo	2007	Petrol	162	van	Renault
44700	3.5	Sharan	2013	Petrol	120	van	Volkswagen
5600	1.5	Kangoo	2008	Diesel	117	vagon	Renault
6100	NA	Kangoo	2009	Diesel	130	vagon	Renault
21500	1.8	E-Class	2012	Gas	159	sedan	Mercedes-Benz
7600	1.9	Trafic	2006	Diesel	183	van	Renault
1950	2	200	1979	Diesel	1	sedan	Mercedes-Benz
9000	1.2	Polo	2012	Diesel	120	hatch	Volkswagen
35500	3	730	2010	Diesel	235	sedan	BMW
5500	1.6	Lancer	2006	Petrol	165	sedan	Mitsubishi
32500	3.2	GL 320	2009	Diesel	168	crossover	Mercedes-Benz
18000	2.5	523	2007	Petrol	245	sedan	BMW
NA	3	GLE-Class	2016	Diesel	0	crossover	Mercedes-Benz
18000	2.2	Vito	2013	Diesel	147	van	Mercedes-Benz
10999	1.5	Megane	2012	Diesel	216	vagon	Renault
7500	74	Grand Scenic	2005	Diesel	240	van	Renault
22700	5	S 500	2007	Petrol	140	sedan	Mercedes-Benz
23500	2.5	Camry	2011	Gas	75	sedan	Toyota
10000	2.15	Sprinter 313	2006	Diesel	275	other	Mercedes-Benz
7700	1.9	Caddy	2006	Diesel	157	van	Volkswagen
10900	1.9	Caddy	2009	Diesel	185	van	Volkswagen
12999	2.5	A6 Allroad	2004	Diesel	225	vagon	Audi
67500	2	X5	2016	Diesel	1	crossover	BMW
6800	2.5	T4 (Transporter)	2001	Diesel	325	van	Volkswagen
137000	5.5	G 63 AMG	2014	Petrol	82	crossover	Mercedes-Benz
4950	2	Galant	1997	Petrol	256	sedan	Mitsubishi
6999	1.4	Symbol	2012	Petrol	65	sedan	Renault
NA	3	GLS 350	2016	Diesel	1	crossover	Mercedes-Benz
29800	2	Golf VII	2015	Diesel	0	hatch	Volkswagen
16500	2.2	Sprinter 313	2006	Diesel	386	van	Mercedes-Benz
6500	3	530	2000	Gas	320	sedan	BMW
9999	1.5	Kangoo	2010	Diesel	100	vagon	Renault
8500	1.9	Passat B5	2003	Diesel	200	vagon	Volkswagen
5750	1	Yaris	2006	Petrol	160	hatch	Toyota
4950	3	730	1996	Petrol	1	sedan	BMW
19900	2	320	2008	Petrol	129	other	BMW
15900	3	Pajero Wagon	2008	Gas	180	crossover	Mitsubishi
13500	2.4	Rav 4	2006	Gas	131	crossover	Toyota
18950	3	Touareg	2008	Diesel	149	crossover	Volkswagen
75555	4.4	550	2014	Petrol	30	sedan	BMW
3650	2	Passat B4	1996	Petrol	197	sedan	Volkswagen
16000	2	Tiguan	2011	Petrol	90	crossover	Volkswagen
21600	2.5	Camry	2011	Petrol	66	sedan	Toyota
9500	1.6	Auris	2008	Petrol	103	hatch	Toyota
51500	3	Q7	2014	Diesel	28	crossover	Audi
5000	2.4	T4 (Transporter)	1993	Diesel	400	van	Volkswagen
27000	2	Tiguan	2014	Diesel	90	other	Volkswagen
10900	2	Trafic	2012	Diesel	189	other	Renault
37700	3	X3	2011	Petrol	108	crossover	BMW
6299	1.5	Kangoo	2012	Diesel	66	van	Renault
39900	6.3	S 63 AMG	2007	Petrol	29	sedan	Mercedes-Benz
26900	4.8	X5	2009	Petrol	140	crossover	BMW
8999	2.7	A6 Allroad	2004	Gas	190	vagon	Audi
20400	1.8	E-Class	2011	Gas	190	sedan	Mercedes-Benz
16200	2	Passat B7	2011	Diesel	116	sedan	Volkswagen
5700	2	Galant	2003	Petrol	230	other	Mitsubishi
9500	2.5	525	2001	Diesel	315	sedan	BMW
25999	2	320	2012	Petrol	80	sedan	BMW
28950	2	Q5	2012	Petrol	60	crossover	Audi
6499	4.2	S8	2000	Petrol	270	sedan	Audi
3500	1.8	80	1990	Gas	35	sedan	Audi
7450	1.2	Modus	2009	Petrol	68	hatch	Renault
10500	5	S 500	2004	Gas	266	sedan	Mercedes-Benz
31111	4.4	750	2010	Petrol	117	sedan	BMW
27000	3	Hilux	2007	Diesel	192	other	Toyota
26250	2.5	Camry	2015	Petrol	17	sedan	Toyota
7300	2.2	Vito	2002	Diesel	245	van	Mercedes-Benz
11400	2	Trafic	2013	Diesel	122	van	Renault
2200	1.9	Passat B5	2000	Diesel	279	sedan	Volkswagen
10500	2.7	Tacoma	2005	Gas	200	van	Toyota
10500	4.5	Land Cruiser 80	1996	Gas	200	crossover	Toyota
10974.21	1.6	Polo	2015	Petrol	1	sedan	Volkswagen
11500	2	Passat B6	2007	Diesel	119	sedan	Volkswagen
42000	4.4	750	2009	Petrol	59	sedan	BMW
17990	3	R 320	2007	Diesel	230	crossover	Mercedes-Benz
2500	2.5	A6	2002	Diesel	300	vagon	Audi
16500	3.2	A6	2007	Petrol	136	sedan	Audi
47000	3	Q7	2013	Diesel	64	crossover	Audi
5300	1.8	Carisma	2000	Petrol	240	hatch	Mitsubishi
41900	2.5	Hiace	2016	Diesel	0	van	Toyota
7000	2.5	525	1999	Petrol	226	other	BMW
26600	3	Vito	2012	Diesel	122	van	Mercedes-Benz
6500	1.6	Lancer	2007	Petrol	133	sedan	Mitsubishi
9600	1.6	Jetta	2008	Gas	185	sedan	Volkswagen
3200	2	Galant	1997	Gas	106	sedan	Mitsubishi
11200	6	S 600	2004	Petrol	198	other	Mercedes-Benz
7900	2	Outlander	2007	Gas	143	crossover	Mitsubishi
29602.95	1.4	A4	2016	Petrol	1	sedan	Audi
8950	3.5	CLS 350	2005	Gas	154	sedan	Mercedes-Benz
8700	1.5	Megane	2009	Diesel	123	vagon	Renault
12900	2.4	Camry	2009	Gas	177	sedan	Toyota
10600	1.5	Megane	2011	Diesel	113	vagon	Renault
8500	1.6	Auris	2007	Petrol	93	hatch	Toyota
NA	4.4	Alpina	2013	Petrol	99	sedan	BMW
14900	1.8	Prius	2010	Other	100	hatch	Toyota
2500	1.8	Galant	1990	Petrol	350	other	Mitsubishi
14400	NA	Rav 4	2008	Gas	119	crossover	Toyota
34000	2	Q5	2013	Diesel	118	crossover	Audi
39000	5	G 500	2002	Gas	195	crossover	Mercedes-Benz
10500	1.8	E-Class	2003	Gas	285	sedan	Mercedes-Benz
2600	2.5	Galant	1997	Petrol	93	vagon	Mitsubishi
4800	2.5	525	1991	Gas	111	sedan	BMW
7800	2.5	T4 (Transporter)	2001	Diesel	352	van	Volkswagen
99999	3	GLE-Class	2016	Petrol	0	crossover	Mercedes-Benz
NA	3	G 350	2015	Diesel	27	crossover	Mercedes-Benz
15300	2	Rav 4	2008	Petrol	130	crossover	Toyota
8500	1	Aygo	2011	Petrol	55	hatch	Toyota
3000	1.4	Kangoo	2004	Petrol	217	van	Renault
5000	2	520	1991	Petrol	400	sedan	BMW
11403.99	1.2	Logan	2016	Petrol	0	sedan	Renault
59900	2	X5	2016	Diesel	30	crossover	BMW
5400	1.4	Golf IV	2002	Petrol	320	hatch	Volkswagen
17500	1.4	Passat B7	2011	Petrol	160	vagon	Volkswagen
6300	1.6	Megane	2005	Petrol	167	sedan	Renault
1900	1.9	Golf IV	1999	Diesel	300	hatch	Volkswagen
NA	3	X6	2016	Diesel	5	crossover	BMW
12400	3.5	Camry	2007	Gas	135	sedan	Toyota
8500	2	Beetle	2000	Petrol	141	hatch	Volkswagen
47600	2.2	Vito	2016	Diesel	0	van	Mercedes-Benz
39900	5.5	GL 500	2010	Petrol	126	crossover	Mercedes-Benz
3350	1.4	Golf III	1993	Petrol	122	hatch	Volkswagen
222000	6.3	S 63 AMG	2016	Petrol	0	crossover	Mercedes-Benz
8200	1.6	Kangoo	2010	Gas	180	vagon	Renault
22200	2	New Beetle	2013	Petrol	51	hatch	Volkswagen
7999	1.5	Scenic	2006	Diesel	141	van	Renault
2499	1.9	Passat B5	2004	Diesel	220	sedan	Volkswagen
66200	3	X5	2014	Diesel	70	crossover	BMW
21000	1.4	A3	2013	Petrol	34	hatch	Audi
7200	1.9	T5 (Transporter) 	2008	Diesel	270	van	Volkswagen
34900	2	X3	2013	Petrol	65	crossover	BMW
17500	1.8	A4	2008	Petrol	94	sedan	Audi
9600	1.6	Caddy	2011	Diesel	148	van	Volkswagen
NA	3	A6 Allroad	2016	Diesel	0	vagon	Audi
2200	2	Camry	1989	Petrol	300	vagon	Toyota
32000	3	X6	2008	Petrol	108	crossover	BMW
4700	1.9	T4 (Transporter) 	1996	Diesel	342	van	Volkswagen
1180	1.8	Galant	1986	Diesel	280	sedan	Mitsubishi
